datetime,day_of_week,electricity_price,occupancy,Fridge,Heater,Fans,TV,Lights,Microwave,Washing Machine,Critical Load,Total Load
2014-02-06 10:00:00+00:00,3,0.5,3,0.148965738,0.0,0.023817168,0.0,0.0,0.959332329,0.513799512,0.148965738,1.645914747
2014-02-06 11:00:00+00:00,3,3.0,2,0.146637207,0.0,0.054499853,0.0,0.0,0.351146635,0.0,0.146637207,0.552283695
2014-02-06 12:00:00+00:00,3,3.0,1,0.133662078,0.0,0.064126066,0.0,0.0,0.0,0.697566884,0.133662078,0.895355028
2014-02-06 13:00:00+00:00,3,3.0,2,0.158927485,0.0,0.030793085,0.0,0.0,0.0,0.0,0.158927485,0.18972057
2014-02-06 14:00:00+00:00,3,3.0,2,0.152829579,0.0,0.046226221,0.0,0.0,0.0,0.0,0.152829579,0.1990558
2014-02-06 15:00:00+00:00,3,3.0,1,0.18550074,0.0,0.050953517,0.0,0.0,0.0,0.0,0.18550074,0.236454258
2014-02-06 16:00:00+00:00,3,0.5,5,0.169189922,0.0,0.039048349,0.0,0.0,0.0,0.0,0.169189922,0.208238271
2014-02-06 17:00:00+00:00,3,0.5,4,0.132856553,0.0,0.064754432,0.0,0.0,0.0,0.0,0.132856553,0.197610985
2014-02-06 18:00:00+00:00,3,0.5,4,0.135883919,0.0,0.072699274,0.057057786,0.058356837,0.0,0.0,0.194240756,0.323997816
2014-02-06 19:00:00+00:00,3,0.5,5,0.156183154,1.657976985,0.050152562,0.176356619,0.060518797,0.0,0.109651478,1.874678936,2.210839595
2014-02-06 20:00:00+00:00,3,3.0,1,0.135799498,2.326040119,0.075176754,0.0,0.066948042,2.127006492,0.0,2.528787659,4.730970906
2014-02-06 21:00:00+00:00,3,3.0,1,0.173457886,2.008534413,0.073900525,0.135903102,0.09078083,0.0,0.435597606,2.272773128,2.918174361
2014-02-06 22:00:00+00:00,3,3.0,1,0.153441178,1.705819218,0.050384429,0.041575455,0.06418752,0.0,0.0,1.923447916,2.015407801
2014-02-06 23:00:00+00:00,3,3.0,1,0.144353759,1.918037012,0.0,0.120113117,0.098985146,0.0,0.0,2.161375917,2.281489034
2014-02-07 00:00:00+00:00,4,3.0,1,0.140724313,2.252046916,0.0,0.0,0.083072983,0.0,0.563824168,2.475844211,3.03966838
2014-02-07 01:00:00+00:00,4,3.0,2,0.173741023,2.61178983,0.0,0.0,0.106698935,0.0,0.0,2.892229787,2.892229787
2014-02-07 02:00:00+00:00,4,3.0,2,0.150826537,2.277483582,0.0,0.0,0.10687093,0.0,0.0,2.535181049,2.535181049
2014-02-07 03:00:00+00:00,4,3.0,1,0.137525679,2.449799369,0.0,0.0,0.098303443,0.0,0.453827178,2.685628491,3.139455669
2014-02-07 04:00:00+00:00,4,3.0,2,0.119827811,2.123091972,0.0,0.0,0.061633677,0.0,0.0,2.30455346,2.30455346
2014-02-07 05:00:00+00:00,4,3.0,2,0.15652762,2.68051868,0.0,0.0,0.08077789,0.0,0.0,2.917824191,2.917824191
2014-02-07 06:00:00+00:00,4,0.5,5,0.154227613,2.591447469,0.0,0.0,0.049110902,0.0,0.613211492,2.794785984,3.407997476
2014-02-07 07:00:00+00:00,4,0.5,4,0.140330322,1.591031355,0.0,0.0,0.0,0.0,0.0,1.731361677,1.731361677
2014-02-07 08:00:00+00:00,4,0.5,3,0.152810178,0.0,0.0,0.0,0.0,0.0,0.0,0.152810178,0.152810178
2014-02-07 09:00:00+00:00,4,0.5,5,0.116358654,0.0,0.0,0.0,0.0,0.0,0.0,0.116358654,0.116358654
2014-02-07 10:00:00+00:00,4,0.5,5,0.176321989,0.0,0.089636334,0.0,0.0,0.0,0.0,0.176321989,0.265958323
2014-02-07 11:00:00+00:00,4,3.0,1,0.117721971,0.0,0.015542501,0.0,0.0,1.101059629,0.0,0.117721971,1.234324101
2014-02-07 12:00:00+00:00,4,3.0,1,0.135548064,0.0,0.063224594,0.0,0.0,0.0,0.0,0.135548064,0.198772658
2014-02-07 13:00:00+00:00,4,3.0,1,0.145588749,0.0,0.009303648,0.0,0.0,0.0,0.0,0.145588749,0.154892398
2014-02-07 14:00:00+00:00,4,3.0,1,0.140239744,0.0,0.055477634,0.0,0.0,0.977148045,0.0,0.140239744,1.172865423
2014-02-07 15:00:00+00:00,4,3.0,1,0.137225534,0.0,0.048068074,0.0,0.0,0.0,0.0,0.137225534,0.185293607
2014-02-07 16:00:00+00:00,4,0.5,3,0.083409924,0.0,0.020496507,0.0,0.0,0.0,0.0,0.083409924,0.103906431
2014-02-07 17:00:00+00:00,4,0.5,3,0.156314388,0.0,0.021655565,0.0,0.0,0.0,0.0,0.156314388,0.177969954
2014-02-07 18:00:00+00:00,4,0.5,4,0.153300505,0.0,0.086672065,0.103108961,0.042410661,0.481203341,0.0,0.195711166,0.866695533
2014-02-07 19:00:00+00:00,4,0.5,4,0.117647571,2.224856304,0.089910305,0.194392949,0.086624455,0.0,0.0,2.42912833,2.713431584
2014-02-07 20:00:00+00:00,4,3.0,1,0.160136052,1.712254893,0.021995865,0.087239693,0.110233468,1.211224323,0.0,1.982624414,3.303084295
2014-02-07 21:00:00+00:00,4,3.0,1,0.126327342,2.499042086,0.051296121,0.048110226,0.109534873,0.0,0.0,2.734904302,2.83431065
2014-02-07 22:00:00+00:00,4,3.0,2,0.175970827,2.307018132,0.104869243,0.211617302,0.076495133,0.0,0.0,2.559484091,2.875970636
2014-02-07 23:00:00+00:00,4,3.0,2,0.133824118,1.780158996,0.0,0.156751843,0.065174893,0.0,0.0,1.979158006,2.135909849
2014-02-08 00:00:00+00:00,5,3.0,2,0.180765313,1.895746785,0.0,0.0,0.069364486,0.0,0.625540479,2.145876583,2.771417062
2014-02-08 01:00:00+00:00,5,3.0,1,0.144179571,1.667446314,0.0,0.0,0.068328789,0.0,0.0,1.879954674,1.879954674
2014-02-08 02:00:00+00:00,5,3.0,2,0.110324756,1.739895493,0.0,0.0,0.081937321,0.0,0.0,1.93215757,1.93215757
2014-02-08 03:00:00+00:00,5,3.0,2,0.186907994,2.514349358,0.0,0.0,0.061565643,0.0,0.983671151,2.762822995,3.746494146
2014-02-08 04:00:00+00:00,5,3.0,1,0.149376793,2.623164906,0.0,0.0,0.05689983,0.0,0.0,2.829441528,2.829441528
2014-02-08 05:00:00+00:00,5,3.0,2,0.08499333,3.056044664,0.0,0.0,0.084290658,0.0,0.315071196,3.225328652,3.540399849
2014-02-08 06:00:00+00:00,5,0.5,3,0.162418668,2.604765701,0.0,0.0,0.074201577,0.0,0.0,2.841385945,2.841385945
2014-02-08 07:00:00+00:00,5,0.5,3,0.132403214,2.413887607,0.0,0.0,0.0,0.0,0.0,2.546290821,2.546290821
2014-02-08 08:00:00+00:00,5,0.5,5,0.166046656,0.0,0.0,0.0,0.0,0.0,0.0,0.166046656,0.166046656
2014-02-08 09:00:00+00:00,5,0.5,3,0.158361829,0.0,0.0,0.0,0.0,0.0,0.0,0.158361829,0.158361829
2014-02-08 10:00:00+00:00,5,0.5,4,0.136501243,0.0,0.037992732,0.0,0.0,0.0,0.0,0.136501243,0.174493974
2014-02-08 11:00:00+00:00,5,3.0,1,0.187816808,0.0,0.085120364,0.0,0.0,0.0,0.0,0.187816808,0.272937172
2014-02-08 12:00:00+00:00,5,3.0,2,0.128979161,0.0,0.029211703,0.0,0.0,0.0,0.0,0.128979161,0.158190864
2014-02-08 13:00:00+00:00,5,3.0,1,0.161531222,0.0,0.027583345,0.0,0.0,0.0,0.0,0.161531222,0.189114567
2014-02-08 14:00:00+00:00,5,3.0,1,0.161920173,0.0,0.086096383,0.0,0.0,0.0,0.390089121,0.161920173,0.638105678
2014-02-08 15:00:00+00:00,5,3.0,2,0.128584912,0.0,0.078982786,0.0,0.0,0.0,0.0,0.128584912,0.207567698
2014-02-08 16:00:00+00:00,5,0.5,5,0.155548422,0.0,0.026810797,0.0,0.0,0.0,0.0,0.155548422,0.182359219
2014-02-08 17:00:00+00:00,5,0.5,4,0.142870461,0.0,0.060860737,0.0,0.0,1.5238943,0.0,0.142870461,1.727625497
2014-02-08 18:00:00+00:00,5,0.5,3,0.151175108,0.0,0.00444734,0.182595717,0.090502893,0.0,0.771943643,0.241678001,1.200664701
2014-02-08 19:00:00+00:00,5,0.5,5,0.124316036,1.718223409,0.0976869,0.169271889,0.067608,0.072678286,0.0,1.910147446,2.24978452
2014-02-08 20:00:00+00:00,5,3.0,1,0.145746205,1.856148556,0.042506822,0.12642696,0.097524252,0.0,0.0,2.099419013,2.268352795
2014-02-08 21:00:00+00:00,5,3.0,1,0.169805991,1.829400134,0.119122694,0.118710837,0.087356391,1.177829341,0.0,2.086562516,3.502225387
2014-02-08 22:00:00+00:00,5,3.0,2,0.178225937,1.981053584,0.088444862,0.102383645,0.047069772,0.0,0.0,2.206349294,2.3971778
2014-02-08 23:00:00+00:00,5,3.0,2,0.125664287,1.582920477,0.0,0.127125211,0.105175225,1.418720715,0.786939747,1.813759989,4.146545662
2014-02-09 00:00:00+00:00,6,3.0,2,0.163938613,0.790612266,0.0,0.0,0.082221767,0.0,0.291014993,1.036772646,1.327787639
2014-02-09 01:00:00+00:00,6,3.0,1,0.173258051,1.926422347,0.0,0.0,0.080618962,0.59797125,0.703366178,2.180299361,3.481636789
2014-02-09 02:00:00+00:00,6,3.0,1,0.162546562,2.278473941,0.0,0.0,0.063739543,0.0,0.0,2.504760047,2.504760047
2014-02-09 03:00:00+00:00,6,3.0,1,0.136110032,2.217446481,0.0,0.0,0.036781748,0.0,0.0,2.390338261,2.390338261
2014-02-09 04:00:00+00:00,6,3.0,2,0.140249109,2.083396832,0.0,0.0,0.119704531,0.0,0.0,2.343350472,2.343350472
2014-02-09 05:00:00+00:00,6,3.0,1,0.141976537,2.429175617,0.0,0.0,0.097513127,0.0,0.0,2.66866528,2.66866528
2014-02-09 06:00:00+00:00,6,0.5,4,0.132679866,2.605819813,0.0,0.0,0.059347146,0.0,0.0,2.797846825,2.797846825
2014-02-09 07:00:00+00:00,6,0.5,5,0.171120607,1.738609392,0.0,0.0,0.0,1.717239008,0.0,1.909729999,3.626969008
2014-02-09 08:00:00+00:00,6,0.5,4,0.14688555,0.0,0.0,0.0,0.0,1.32026378,0.0,0.14688555,1.467149329
2014-02-09 09:00:00+00:00,6,0.5,4,0.186127143,0.0,0.0,0.0,0.0,0.0,0.503840684,0.186127143,0.689967827
2014-02-09 10:00:00+00:00,6,0.5,5,0.119654923,0.0,0.070020659,0.0,0.0,0.0,0.0,0.119654923,0.189675581
2014-02-09 11:00:00+00:00,6,3.0,1,0.153622246,0.0,0.0,0.0,0.0,1.056621524,0.0,0.153622246,1.21024377
2014-02-09 12:00:00+00:00,6,3.0,2,0.108594529,0.0,0.051235386,0.0,0.0,0.0,0.602735043,0.108594529,0.762564958
2014-02-09 13:00:00+00:00,6,3.0,2,0.136770242,0.0,0.05223884,0.0,0.0,0.0,0.0,0.136770242,0.189009083
2014-02-09 14:00:00+00:00,6,3.0,1,0.13745927,0.0,0.02867924,0.0,0.0,0.0,0.0,0.13745927,0.16613851
2014-02-09 15:00:00+00:00,6,3.0,1,0.163672366,0.0,0.10303786,0.0,0.0,0.0,0.0,0.163672366,0.266710226
2014-02-09 16:00:00+00:00,6,0.5,4,0.1692148,0.0,0.0,0.0,0.0,0.894092684,0.0,0.1692148,1.063307484
2014-02-09 17:00:00+00:00,6,0.5,5,0.120190143,0.0,0.084756965,0.0,0.0,0.0,0.0,0.120190143,0.204947107
2014-02-09 18:00:00+00:00,6,0.5,4,0.17713457,0.0,0.0635687,0.122429044,0.111153585,0.0,0.0,0.288288155,0.474285899
2014-02-09 19:00:00+00:00,6,0.5,5,0.162663904,1.667866068,0.065124637,0.123830675,0.052330654,0.0,0.0,1.882860625,2.071815937
2014-02-09 20:00:00+00:00,6,3.0,1,0.147563088,2.157354971,0.074176933,0.098470347,0.08449199,0.0,0.0,2.389410049,2.562057329
2014-02-09 21:00:00+00:00,6,3.0,1,0.154016486,1.52096031,0.07013078,0.116507497,0.105674789,0.0,0.0,1.780651585,1.967289862
2014-02-09 22:00:00+00:00,6,3.0,1,0.150937571,2.367840382,0.032894192,0.121838388,0.082284653,0.0,0.0,2.601062606,2.755795185
2014-02-09 23:00:00+00:00,6,3.0,1,0.13269221,1.992111156,0.0,0.070775328,0.07255487,0.0,0.0,2.197358235,2.268133563
2014-02-10 00:00:00+00:00,0,3.0,2,0.168443469,1.935104585,0.0,0.0,0.100474047,0.0,0.0,2.204022101,2.204022101
2014-02-10 01:00:00+00:00,0,3.0,2,0.180757099,2.163416105,0.0,0.0,0.097307174,0.494979126,0.0,2.441480378,2.936459504
2014-02-10 02:00:00+00:00,0,3.0,1,0.155602822,2.44792544,0.0,0.0,0.0818296,0.0,0.0,2.685357863,2.685357863
2014-02-10 03:00:00+00:00,0,3.0,1,0.153320377,2.498231308,0.0,0.0,0.0977788,0.0,0.0,2.749330485,2.749330485
2014-02-10 04:00:00+00:00,0,3.0,1,0.157067876,1.925016854,0.0,0.0,0.0576916,0.0,0.0,2.13977633,2.13977633
2014-02-10 05:00:00+00:00,0,3.0,2,0.136193238,1.101901122,0.0,0.0,0.091425661,0.0,0.0,1.329520021,1.329520021
2014-02-10 06:00:00+00:00,0,0.5,3,0.117570948,1.624870596,0.0,0.0,0.091764736,0.0,0.0,1.83420628,1.83420628
2014-02-10 07:00:00+00:00,0,0.5,3,0.147316933,1.563702737,0.0,0.0,0.0,0.0,0.0,1.71101967,1.71101967
2014-02-10 08:00:00+00:00,0,0.5,3,0.139032064,0.0,0.0,0.0,0.0,1.306486104,0.399670664,0.139032064,1.845188833
2014-02-10 09:00:00+00:00,0,0.5,5,0.145115699,0.0,0.0,0.0,0.0,0.0,0.0,0.145115699,0.145115699
2014-02-10 10:00:00+00:00,0,0.5,3,0.120705866,0.0,0.083988685,0.0,0.0,0.83561673,0.0,0.120705866,1.040311281
2014-02-10 11:00:00+00:00,0,3.0,2,0.176337597,0.0,0.039248166,0.0,0.0,0.0,0.0,0.176337597,0.215585762
2014-02-10 12:00:00+00:00,0,3.0,1,0.112103313,0.0,0.081161837,0.0,0.0,0.0,0.0,0.112103313,0.19326515
2014-02-10 13:00:00+00:00,0,3.0,1,0.125236777,0.0,0.048191578,0.0,0.0,0.0,0.0,0.125236777,0.173428355
2014-02-10 14:00:00+00:00,0,3.0,1,0.12978237,0.0,0.048863399,0.0,0.0,0.0,0.0,0.12978237,0.178645769
2014-02-10 15:00:00+00:00,0,3.0,2,0.166419343,0.0,0.065827043,0.0,0.0,0.0,0.0,0.166419343,0.232246386
2014-02-10 16:00:00+00:00,0,0.5,5,0.162080497,0.0,0.123079554,0.0,0.0,0.665993502,0.0,0.162080497,0.951153552
2014-02-10 17:00:00+00:00,0,0.5,3,0.148291623,0.0,0.108252384,0.0,0.0,0.0,0.0,0.148291623,0.256544007
2014-02-10 18:00:00+00:00,0,0.5,4,0.154122708,0.0,0.04993665,0.06259641,0.078514958,0.0,0.0,0.232637665,0.345170725
2014-02-10 19:00:00+00:00,0,0.5,4,0.135032336,1.3616909,0.048761577,0.185755911,0.081644059,0.0,0.433681244,1.578367295,2.246566027
2014-02-10 20:00:00+00:00,0,3.0,2,0.187360658,1.998043745,0.071014912,0.062269781,0.090061785,0.0,0.0,2.275466189,2.408750882
2014-02-10 21:00:00+00:00,0,3.0,2,0.15550187,1.680984917,0.05847058,0.131446955,0.077456744,0.0,0.519705205,1.913943531,2.623566271
2014-02-10 22:00:00+00:00,0,3.0,2,0.1459911,2.00898629,0.130941214,0.115581715,0.092905939,0.0,0.758797843,2.247883329,3.253204101
2014-02-10 23:00:00+00:00,0,3.0,2,0.144176725,2.527527274,0.0,0.08328965,0.06080055,0.0,0.0,2.732504549,2.815794199
2014-02-11 00:00:00+00:00,1,3.0,2,0.157307924,1.402920672,0.0,0.0,0.073619839,0.0,0.0,1.633848436,1.633848436
2014-02-11 01:00:00+00:00,1,3.0,2,0.121365406,3.412083505,0.0,0.0,0.046920809,0.0,0.0,3.58036972,3.58036972
2014-02-11 02:00:00+00:00,1,3.0,2,0.150196275,2.425671061,0.0,0.0,0.073655432,0.0,0.0,2.649522768,2.649522768
2014-02-11 03:00:00+00:00,1,3.0,1,0.154245992,2.120290379,0.0,0.0,0.073921547,0.0,0.0,2.348457918,2.348457918
2014-02-11 04:00:00+00:00,1,3.0,1,0.131806959,1.557945429,0.0,0.0,0.076924297,0.0,0.0,1.766676686,1.766676686
2014-02-11 05:00:00+00:00,1,3.0,1,0.151285898,2.473430731,0.0,0.0,0.065055654,0.0,0.0,2.689772282,2.689772282
2014-02-11 06:00:00+00:00,1,0.5,3,0.13307306,1.368482323,0.0,0.0,0.070297401,0.0,0.0,1.571852785,1.571852785
2014-02-11 07:00:00+00:00,1,0.5,4,0.143398945,2.777481364,0.0,0.0,0.0,0.0,0.0,2.920880309,2.920880309
2014-02-11 08:00:00+00:00,1,0.5,4,0.166399473,0.0,0.0,0.0,0.0,0.0,0.0,0.166399473,0.166399473
2014-02-11 09:00:00+00:00,1,0.5,3,0.168924873,0.0,0.0,0.0,0.0,0.0,0.0,0.168924873,0.168924873
2014-02-11 10:00:00+00:00,1,0.5,4,0.130201694,0.0,0.043685359,0.0,0.0,0.0,0.0,0.130201694,0.173887053
2014-02-11 11:00:00+00:00,1,3.0,1,0.1636821,0.0,0.054037499,0.0,0.0,0.0,0.0,0.1636821,0.217719598
2014-02-11 12:00:00+00:00,1,3.0,1,0.160004767,0.0,0.012550916,0.0,0.0,0.0,0.0,0.160004767,0.172555683
2014-02-11 13:00:00+00:00,1,3.0,1,0.151883529,0.0,0.072210003,0.0,0.0,0.705820867,0.0,0.151883529,0.929914399
2014-02-11 14:00:00+00:00,1,3.0,2,0.126158435,0.0,0.066710889,0.0,0.0,1.897604094,0.0,0.126158435,2.090473417
2014-02-11 15:00:00+00:00,1,3.0,1,0.130079101,0.0,0.086665825,0.0,0.0,0.0,0.0,0.130079101,0.216744927
2014-02-11 16:00:00+00:00,1,0.5,3,0.127369894,0.0,0.050473543,0.0,0.0,0.0,0.0,0.127369894,0.177843437
2014-02-11 17:00:00+00:00,1,0.5,3,0.116119214,0.0,0.02459842,0.0,0.0,0.0,0.0,0.116119214,0.140717635
2014-02-11 18:00:00+00:00,1,0.5,3,0.15387618,0.0,0.049807977,0.074938102,0.084037744,0.0,0.708005344,0.237913924,1.070665348
2014-02-11 19:00:00+00:00,1,0.5,4,0.15788253,1.939345664,0.07784216,0.052007485,0.075501609,0.0,0.0,2.172729804,2.302579449
2014-02-11 20:00:00+00:00,1,3.0,2,0.141602517,0.96252016,0.107365341,0.053129311,0.111722283,0.0,0.0,1.215844959,1.376339611
2014-02-11 21:00:00+00:00,1,3.0,2,0.15076169,2.103964846,0.069514689,0.133227621,0.095495468,0.0,0.0,2.350222004,2.552964314
2014-02-11 22:00:00+00:00,1,3.0,1,0.142633346,1.759820164,0.00217471,0.126160951,0.101647574,0.0,0.0,2.004101084,2.132436745
2014-02-11 23:00:00+00:00,1,3.0,1,0.182319634,1.151451928,0.0,0.152083337,0.044074469,0.0,0.0,1.377846031,1.529929367
2014-02-12 00:00:00+00:00,2,3.0,2,0.143187918,2.0179013,0.0,0.0,0.082762951,0.0,0.0,2.24385217,2.24385217
2014-02-12 01:00:00+00:00,2,3.0,2,0.105408489,2.366109037,0.0,0.0,0.068897497,0.0,0.0,2.540415022,2.540415022
2014-02-12 02:00:00+00:00,2,3.0,2,0.106859265,2.595349809,0.0,0.0,0.083932755,0.0,0.0,2.786141829,2.786141829
2014-02-12 03:00:00+00:00,2,3.0,2,0.156888899,2.590610817,0.0,0.0,0.078077114,1.501675184,0.0,2.82557683,4.327252015
2014-02-12 04:00:00+00:00,2,3.0,2,0.163677222,1.356765253,0.0,0.0,0.109459672,0.0,0.0,1.629902147,1.629902147
2014-02-12 05:00:00+00:00,2,3.0,2,0.121593964,2.300618394,0.0,0.0,0.117238298,0.0,0.0,2.539450656,2.539450656
2014-02-12 06:00:00+00:00,2,0.5,3,0.1622088,1.835301772,0.0,0.0,0.116365574,0.0,0.0,2.113876146,2.113876146
2014-02-12 07:00:00+00:00,2,0.5,5,0.153843845,1.533525765,0.0,0.0,0.0,0.0,0.0,1.68736961,1.68736961
2014-02-12 08:00:00+00:00,2,0.5,5,0.1374449,0.0,0.0,0.0,0.0,0.0,0.0,0.1374449,0.1374449
2014-02-12 09:00:00+00:00,2,0.5,4,0.129398098,0.0,0.0,0.0,0.0,1.258653035,0.0,0.129398098,1.388051134
2014-02-12 10:00:00+00:00,2,0.5,5,0.148827858,0.0,0.042778923,0.0,0.0,0.0,0.0,0.148827858,0.191606781
2014-02-12 11:00:00+00:00,2,3.0,2,0.15903095,0.0,0.057995649,0.0,0.0,0.0,0.0,0.15903095,0.217026599
2014-02-12 12:00:00+00:00,2,3.0,2,0.140641526,0.0,0.015603495,0.0,0.0,0.0,0.0,0.140641526,0.156245021
2014-02-12 13:00:00+00:00,2,3.0,1,0.157174723,0.0,0.103413583,0.0,0.0,1.391931349,0.445697763,0.157174723,2.098217417
2014-02-12 14:00:00+00:00,2,3.0,1,0.1561192,0.0,0.08887993,0.0,0.0,0.0,0.0,0.1561192,0.244999131
2014-02-12 15:00:00+00:00,2,3.0,1,0.115539079,0.0,0.059337851,0.0,0.0,0.0,0.3943098,0.115539079,0.569186731
2014-02-12 16:00:00+00:00,2,0.5,5,0.130393725,0.0,0.011972669,0.0,0.0,0.0,0.0,0.130393725,0.142366394
2014-02-12 17:00:00+00:00,2,0.5,3,0.15321951,0.0,0.095231231,0.0,0.0,1.036531062,0.618054062,0.15321951,1.903035865
2014-02-12 18:00:00+00:00,2,0.5,5,0.147954673,0.0,0.011318537,0.136740567,0.058106159,1.208650652,0.0,0.206060832,1.562770589
2014-02-12 19:00:00+00:00,2,0.5,3,0.12883698,2.195434954,0.024806078,0.074444739,0.007295995,0.0,0.0,2.33156793,2.430818747
2014-02-12 20:00:00+00:00,2,3.0,2,0.191841971,1.437672156,0.035130537,0.135843977,0.042158301,0.0,0.0,1.671672429,1.842646943
2014-02-12 21:00:00+00:00,2,3.0,2,0.127321073,2.040192519,0.116099294,0.131607581,0.082518476,1.402654582,0.0,2.250032069,3.900393527
2014-02-12 22:00:00+00:00,2,3.0,1,0.1420134,1.020409196,0.038260907,0.051663274,0.07437612,1.096366376,0.0,1.236798715,2.423089272
2014-02-12 23:00:00+00:00,2,3.0,1,0.173948464,2.347646363,0.0,0.113163274,0.079941092,0.0,0.0,2.601535919,2.714699193
2014-02-13 00:00:00+00:00,3,3.0,1,0.12882284,0.909412381,0.0,0.0,0.0822632,0.0,0.0,1.120498421,1.120498421
2014-02-13 01:00:00+00:00,3,3.0,2,0.165892824,2.232251083,0.0,0.0,0.078333356,0.0,0.0,2.476477263,2.476477263
2014-02-13 02:00:00+00:00,3,3.0,1,0.169190161,2.378867057,0.0,0.0,0.054196652,1.465197481,0.0,2.60225387,4.067451351
2014-02-13 03:00:00+00:00,3,3.0,2,0.15985219,2.226381294,0.0,0.0,0.134017329,0.0,0.0,2.520250813,2.520250813
2014-02-13 04:00:00+00:00,3,3.0,1,0.148476287,2.395320792,0.0,0.0,0.098786398,1.55189547,0.0,2.642583476,4.194478946
2014-02-13 05:00:00+00:00,3,3.0,1,0.132019538,1.557861982,0.0,0.0,0.070255581,1.679096775,0.0,1.760137101,3.439233875
2014-02-13 06:00:00+00:00,3,0.5,5,0.157037189,1.669155065,0.0,0.0,0.05718843,0.0,0.608572744,1.883380683,2.491953427
2014-02-13 07:00:00+00:00,3,0.5,3,0.149451954,1.829990105,0.0,0.0,0.0,0.0,0.485012486,1.979442059,2.464454545
2014-02-13 08:00:00+00:00,3,0.5,3,0.150576978,0.0,0.0,0.0,0.0,0.0,0.0,0.150576978,0.150576978
2014-02-13 09:00:00+00:00,3,0.5,5,0.143900374,0.0,0.0,0.0,0.0,0.0,0.0,0.143900374,0.143900374
2014-02-13 10:00:00+00:00,3,0.5,5,0.167133302,0.0,0.05582063,0.0,0.0,0.0,0.951350494,0.167133302,1.174304427
2014-02-13 11:00:00+00:00,3,3.0,2,0.153214091,0.0,0.033474276,0.0,0.0,2.26827015,0.0,0.153214091,2.454958517
2014-02-13 12:00:00+00:00,3,3.0,1,0.16184206,0.0,0.068690331,0.0,0.0,0.0,0.0,0.16184206,0.230532391
2014-02-13 13:00:00+00:00,3,3.0,1,0.157350581,0.0,0.010254161,0.0,0.0,0.0,0.465127433,0.157350581,0.632732175
2014-02-13 14:00:00+00:00,3,3.0,2,0.135487651,0.0,0.060724106,0.0,0.0,0.0,0.0,0.135487651,0.196211756
2014-02-13 15:00:00+00:00,3,3.0,1,0.156682525,0.0,0.03179524,0.0,0.0,0.0,0.0,0.156682525,0.188477765
2014-02-13 16:00:00+00:00,3,0.5,4,0.14477993,0.0,0.077611885,0.0,0.0,0.0,0.0,0.14477993,0.222391815
2014-02-13 17:00:00+00:00,3,0.5,5,0.171357134,0.0,0.028193319,0.0,0.0,0.0,0.0,0.171357134,0.199550452
2014-02-13 18:00:00+00:00,3,0.5,4,0.170904152,0.0,0.086446521,0.053764406,0.086146187,0.0,0.0,0.257050339,0.397261266
2014-02-13 19:00:00+00:00,3,0.5,5,0.186688627,2.499363285,0.022694039,0.090500929,0.08069509,1.632833679,0.0,2.766747001,4.512775648
2014-02-13 20:00:00+00:00,3,3.0,2,0.152679684,2.204342381,0.0,0.034357986,0.036252382,1.047136855,0.0,2.393274447,3.474769289
2014-02-13 21:00:00+00:00,3,3.0,1,0.155896871,2.337072003,0.071487875,0.037242547,0.050679236,0.0,0.0,2.54364811,2.652378531
2014-02-13 22:00:00+00:00,3,3.0,1,0.183994855,2.28170218,0.0281001,0.144342133,0.070951515,0.0,0.0,2.53664855,2.709090783
2014-02-13 23:00:00+00:00,3,3.0,1,0.134649859,1.685066325,0.0,0.104821519,0.034012846,0.0,0.0,1.853729031,1.95855055
2014-02-14 00:00:00+00:00,4,3.0,1,0.153396533,2.260945617,0.0,0.0,0.074426705,0.0,0.0,2.488768855,2.488768855
2014-02-14 01:00:00+00:00,4,3.0,2,0.15144751,2.397387019,0.0,0.0,0.018114215,0.0,0.0,2.566948745,2.566948745
2014-02-14 02:00:00+00:00,4,3.0,1,0.141055513,2.728550913,0.0,0.0,0.057521978,1.098797061,0.0,2.927128403,4.025925464
2014-02-14 03:00:00+00:00,4,3.0,1,0.137851182,2.755143326,0.0,0.0,0.075074197,0.0,0.0,2.968068705,2.968068705
2014-02-14 04:00:00+00:00,4,3.0,2,0.162724717,2.173681702,0.0,0.0,0.132957684,0.0,0.0,2.469364103,2.469364103
2014-02-14 05:00:00+00:00,4,3.0,1,0.159078718,1.803620524,0.0,0.0,0.049963262,0.645786321,0.0,2.012662503,2.658448824
2014-02-14 06:00:00+00:00,4,0.5,3,0.151960592,2.757972573,0.0,0.0,0.051470337,0.0,0.0,2.961403502,2.961403502
2014-02-14 07:00:00+00:00,4,0.5,4,0.119191346,2.193113032,0.0,0.0,0.0,0.0,0.0,2.312304378,2.312304378
2014-02-14 08:00:00+00:00,4,0.5,4,0.14278591,0.0,0.0,0.0,0.0,0.0,0.0,0.14278591,0.14278591
2014-02-14 09:00:00+00:00,4,0.5,4,0.145606259,0.0,0.0,0.0,0.0,0.0,0.0,0.145606259,0.145606259
2014-02-14 10:00:00+00:00,4,0.5,4,0.14088675,0.0,0.072110686,0.0,0.0,0.569424323,0.0,0.14088675,0.782421758
2014-02-14 11:00:00+00:00,4,3.0,1,0.117944982,0.0,0.038261969,0.0,0.0,0.0,0.0,0.117944982,0.156206951
2014-02-14 12:00:00+00:00,4,3.0,2,0.132221504,0.0,0.071600406,0.0,0.0,0.0,0.0,0.132221504,0.20382191
